time	S1_D1_HbO	S1_D2_HbO	
   3.0822000e+02	   5.9306184e-01	   2.5361486e-01	
   3.0827500e+02	   6.4967723e-01	   2.1795605e-01	
   3.0833000e+02	   5.9259794e-01	   1.6790595e-01	
   3.0838500e+02	   4.8104041e-01	   1.1114368e-01	
   3.0844000e+02	   3.7777151e-01	   5.0763268e-02	
   3.0849500e+02	   2.9650451e-01	  -8.2688075e-03	
   3.0855000e+02	   2.2810757e-01	  -3.7713373e-02	
   3.0860500e+02	   1.8506510e-01	  -9.5766785e-04	
   3.0866000e+02	   1.9235454e-01	   9.5759372e-02	
   3.0871500e+02	   2.5238629e-01	   1.9090774e-01	
   3.0877000e+02	   3.4749989e-01	   2.2920830e-01	
   3.0882500e+02	   4.5874259e-01	   2.1862318e-01	
   3.0888000e+02	   5.4979336e-01	   2.0385798e-01	
   3.0893500e+02	   5.4941060e-01	   2.0096748e-01	
   3.0899000e+02	   3.9066403e-01	   1.8498772e-01	
   3.0904500e+02	   8.0713665e-02	   1.3027629e-01	
   3.0910000e+02	  -2.7589866e-01	   3.7044659e-02	
   3.0915500e+02	  -5.2983094e-01	  -7.2802828e-02	
   3.0921000e+02	  -5.7480322e-01	  -1.6149783e-01	
   3.0926500e+02	  -4.1259142e-01	  -1.8586046e-01	
   3.0932000e+02	  -1.5703512e-01	  -1.2724045e-01	
   3.0937500e+02	   3.8863803e-02	  -1.0272051e-02	
   3.0943000e+02	   9.9542283e-02	   1.2066336e-01	
   3.0948500e+02	   8.5687246e-02	   2.3643385e-01	
   3.0954000e+02	   1.1543383e-01	   3.2534893e-01	
   3.0959500e+02	   2.1816985e-01	   3.7489734e-01	
   3.0965000e+02	   2.9378826e-01	   3.7074695e-01	
   3.0970500e+02	   2.3107260e-01	   3.1292022e-01	
   3.0976000e+02	   3.4123471e-02	   2.2038931e-01	
   3.0981500e+02	  -1.9236772e-01	   1.1618762e-01	
   3.0987000e+02	  -3.5093006e-01	   1.4275242e-02	
   3.0992500e+02	  -4.1047108e-01	  -7.5682172e-02	
   3.0998000e+02	  -3.8209792e-01	  -1.3292922e-01	
   3.1003500e+02	  -2.8223874e-01	  -1.2432201e-01	
   3.1009000e+02	  -1.2960425e-01	  -3.3708568e-02	
   3.1014500e+02	   4.7311397e-02	   1.0887775e-01	
   3.1020000e+02	   2.1873869e-01	   2.4584633e-01	
   3.1025500e+02	   3.5837143e-01	   3.3964028e-01	
   3.1031000e+02	   4.3289799e-01	   3.8914388e-01	
   3.1036500e+02	   4.0828900e-01	   4.0881668e-01	
   3.1042000e+02	   2.8031472e-01	   4.0723812e-01	
   3.1047500e+02	   9.1173170e-02	   3.8148086e-01	
   3.1053000e+02	  -9.1857552e-02	   3.2643952e-01	
   3.1058500e+02	  -2.2518331e-01	   2.4590840e-01	
   3.1064000e+02	  -3.2426546e-01	   1.4344477e-01	
   3.1069500e+02	  -4.3354884e-01	   1.2965638e-02	
   3.1075000e+02	  -5.5247575e-01	  -1.3273988e-01	
   3.1080500e+02	  -6.2211122e-01	  -2.3270134e-01	
   3.1086000e+02	  -5.9893789e-01	  -2.1463597e-01	
   3.1091500e+02	  -5.0546338e-01	  -7.0117052e-02	
   3.1097000e+02	  -3.8922525e-01	   1.2491246e-01	
   3.1102500e+02	  -2.6943998e-01	   2.7141118e-01	
   3.1108000e+02	  -1.5667948e-01	   3.1989403e-01	
   3.1113500e+02	  -9.4288059e-02	   2.8324928e-01	
   3.1119000e+02	  -1.2883473e-01	   2.0253301e-01	
   3.1124500e+02	  -2.4615030e-01	   1.1740052e-01	
   3.1130000e+02	  -3.7999427e-01	   4.8940269e-02	
   3.1135500e+02	  -4.9144899e-01	  -1.3861419e-02	
   3.1141000e+02	  -6.0499276e-01	  -9.7709625e-02	
   3.1146500e+02	  -7.4162843e-01	  -1.9729697e-01	
   3.1152000e+02	  -8.4812646e-01	  -2.6051347e-01	
   3.1157500e+02	  -8.3955541e-01	  -2.3533028e-01	
   3.1163000e+02	  -6.9643208e-01	  -1.1831777e-01	
   3.1168500e+02	  -4.8253672e-01	   4.5518222e-02	
   3.1174000e+02	  -2.8838095e-01	   1.9214401e-01	
   3.1179500e+02	  -1.8294622e-01	   2.6534594e-01	
   3.1185000e+02	  -1.8038300e-01	   2.3985456e-01	
   3.1190500e+02	  -2.2441833e-01	   1.3724766e-01	
   3.1196000e+02	  -2.4316952e-01	   9.3398738e-03	
   3.1201500e+02	  -2.3198525e-01	  -1.0633401e-01	
   3.1207000e+02	  -2.4438155e-01	  -2.0679112e-01	
   3.1212500e+02	  -3.0693874e-01	  -2.9704441e-01	
   3.1218000e+02	  -3.8706107e-01	  -3.6109457e-01	
   3.1223500e+02	  -4.4127903e-01	  -3.7110160e-01	
   3.1229000e+02	  -4.5217039e-01	  -3.1673790e-01	
   3.1234500e+02	  -4.1283095e-01	  -2.1657614e-01	
   3.1240000e+02	  -3.2538440e-01	  -1.0652539e-01	
   3.1245500e+02	  -2.3544438e-01	  -2.3680314e-02	
   3.1251000e+02	  -2.1354246e-01	   7.5423431e-03	
   3.1256500e+02	  -2.7065355e-01	  -1.2384171e-02	
   3.1262000e+02	  -3.4239665e-01	  -5.8941158e-02	
   3.1267500e+02	  -3.8884903e-01	  -1.0778589e-01	
   3.1273000e+02	  -4.5749934e-01	  -1.6278776e-01	
   3.1278500e+02	  -6.0217855e-01	  -2.4936319e-01	
   3.1284000e+02	  -7.8086344e-01	  -3.7235746e-01	
   3.1289500e+02	  -8.8474119e-01	  -4.9063883e-01	
   3.1295000e+02	  -8.4773071e-01	  -5.4323158e-01	
   3.1300500e+02	  -6.9942063e-01	  -4.9831246e-01	
   3.1306000e+02	  -5.3305744e-01	  -3.7863694e-01	
   3.1311500e+02	  -4.3736624e-01	  -2.4509994e-01	
   3.1317000e+02	  -4.3761803e-01	  -1.4917577e-01	
   3.1322500e+02	  -4.8598852e-01	  -9.5821841e-02	
   3.1328000e+02	  -5.1642066e-01	  -6.0590981e-02	
   3.1333500e+02	  -5.1876709e-01	  -3.9289535e-02	
   3.1339000e+02	  -5.5050185e-01	  -5.9228870e-02	
   3.1344500e+02	  -6.6345602e-01	  -1.3820552e-01	
   3.1350000e+02	  -8.3558233e-01	  -2.5662956e-01	
   3.1355500e+02	  -9.9501229e-01	  -3.8099544e-01	
   3.1361000e+02	  -1.0842967e+00	  -4.8944827e-01	
   3.1366500e+02	  -1.0673657e+00	  -5.5591852e-01	
   3.1372000e+02	  -9.1493568e-01	  -5.3974080e-01	
   3.1377500e+02	  -6.5511019e-01	  -4.2701839e-01	
   3.1383000e+02	  -4.2210782e-01	  -2.6859826e-01	
   3.1388500e+02	  -3.7232455e-01	  -1.4680345e-01	
   3.1394000e+02	  -5.2740644e-01	  -1.0460454e-01	
   3.1399500e+02	  -7.4085995e-01	  -1.2094649e-01	
   3.1405000e+02	  -8.3982472e-01	  -1.5348056e-01	
   3.1410500e+02	  -7.8462740e-01	  -1.8671460e-01	
   3.1416000e+02	  -6.8541647e-01	  -2.2840668e-01	
   3.1421500e+02	  -6.8737726e-01	  -2.8399544e-01	
   3.1427000e+02	  -8.5265081e-01	  -3.5924009e-01	
   3.1432500e+02	  -1.1198244e+00	  -4.6323340e-01	
   3.1438000e+02	  -1.3424787e+00	  -5.7821342e-01	
   3.1443500e+02	  -1.3846299e+00	  -6.4412603e-01	
   3.1449000e+02	  -1.2156798e+00	  -6.0124998e-01	
   3.1454500e+02	  -9.2400946e-01	  -4.4555551e-01	
   3.1460000e+02	  -6.4349014e-01	  -2.3518331e-01	
   3.1465500e+02	  -4.7177851e-01	  -5.4826726e-02	
   3.1471000e+02	  -4.3466902e-01	   2.5353099e-02	
   3.1476500e+02	  -4.9052377e-01	  -1.2844475e-02	
   3.1482000e+02	  -5.6239602e-01	  -1.1926192e-01	
   3.1487500e+02	  -5.9327123e-01	  -2.1468362e-01	
   3.1493000e+02	  -5.9008382e-01	  -2.6023097e-01	
   3.1498500e+02	  -6.0594966e-01	  -2.8129241e-01	
   3.1504000e+02	  -6.7944964e-01	  -3.2701598e-01	
   3.1509500e+02	  -8.0300859e-01	  -4.1736722e-01	
   3.1515000e+02	  -9.3615728e-01	  -5.2402854e-01	
   3.1520500e+02	  -1.0311972e+00	  -5.8918420e-01	
   3.1526000e+02	  -1.0517997e+00	  -5.6465378e-01	
   3.1531500e+02	  -9.8335530e-01	  -4.5069817e-01	
   3.1537000e+02	  -8.4191228e-01	  -3.0577768e-01	
   3.1542500e+02	  -6.7097024e-01	  -2.0565382e-01	
   3.1548000e+02	  -5.1835418e-01	  -1.8319540e-01	
   3.1553500e+02	  -4.2561674e-01	  -2.1404641e-01	
   3.1559000e+02	  -4.3845890e-01	  -2.5633297e-01	
   3.1564500e+02	  -5.8558009e-01	  -2.8812730e-01	
   3.1570000e+02	  -8.2087474e-01	  -3.1101656e-01	
   3.1575500e+02	  -1.0271260e+00	  -3.4051118e-01	
   3.1581000e+02	  -1.1193233e+00	  -3.9810375e-01	
   3.1586500e+02	  -1.1180037e+00	  -4.9195071e-01	
   3.1592000e+02	  -1.0939396e+00	  -5.9123201e-01	
   3.1597500e+02	  -1.0717544e+00	  -6.3187488e-01	
   3.1603000e+02	  -1.0127655e+00	  -5.6846388e-01	
   3.1608500e+02	  -8.7629829e-01	  -4.2373871e-01	
   3.1614000e+02	  -6.7864748e-01	  -2.7451985e-01	
   3.1619500e+02	  -4.9312189e-01	  -1.8864018e-01	
   3.1625000e+02	  -4.0495317e-01	  -1.8598339e-01	
   3.1630500e+02	  -4.5756624e-01	  -2.4857136e-01	
   3.1636000e+02	  -6.1295751e-01	  -3.4231422e-01	
   3.1641500e+02	  -7.6616572e-01	  -4.3231283e-01	
   3.1647000e+02	  -8.3277419e-01	  -5.0565684e-01	
   3.1652500e+02	  -8.2896276e-01	  -5.8694923e-01	
   3.1658000e+02	  -8.3683890e-01	  -7.0521582e-01	
   3.1663500e+02	  -8.8779859e-01	  -8.3011646e-01	
   3.1669000e+02	  -9.2041730e-01	  -8.7030296e-01	
   3.1674500e+02	  -8.5952864e-01	  -7.6552221e-01	
   3.1680000e+02	  -6.9463981e-01	  -5.6135797e-01	
   3.1685500e+02	  -4.8520680e-01	  -3.6527192e-01	
   3.1691000e+02	  -3.2482005e-01	  -2.4812991e-01	
   3.1696500e+02	  -2.8098208e-01	  -2.1281535e-01	
   3.1702000e+02	  -3.4411726e-01	  -2.3279434e-01	
   3.1707500e+02	  -4.5469275e-01	  -2.8677445e-01	
   3.1713000e+02	  -5.8013480e-01	  -3.6305963e-01	
   3.1718500e+02	  -7.2794538e-01	  -4.5117910e-01	
   3.1724000e+02	  -8.8637097e-01	  -5.3690962e-01	
   3.1729500e+02	  -1.0069270e+00	  -6.1117058e-01	
   3.1735000e+02	  -1.0588187e+00	  -6.8249568e-01	
   3.1740500e+02	  -1.0527126e+00	  -7.6016133e-01	
   3.1746000e+02	  -9.9473249e-01	  -8.1356263e-01	
   3.1751500e+02	  -8.5635326e-01	  -7.7712445e-01	
   3.1757000e+02	  -6.2161216e-01	  -6.2561417e-01	
   3.1762500e+02	  -3.5430862e-01	  -4.2365324e-01	
   3.1768000e+02	  -1.7401160e-01	  -2.6867651e-01	
   3.1773500e+02	  -1.4046816e-01	  -2.0051382e-01	
   3.1779000e+02	  -1.9667659e-01	  -1.9201734e-01	
   3.1784500e+02	  -2.5233074e-01	  -2.0857675e-01	
   3.1790000e+02	  -2.8134083e-01	  -2.4317887e-01	
   3.1795500e+02	  -3.0430045e-01	  -2.9911365e-01	
   3.1801000e+02	  -3.2368664e-01	  -3.7335623e-01	
   3.1806500e+02	  -3.2810713e-01	  -4.6764645e-01	
   3.1812000e+02	  -3.3081279e-01	  -5.8878041e-01	
   3.1817500e+02	  -3.5982281e-01	  -7.2091864e-01	
   3.1823000e+02	  -4.1936446e-01	  -8.1472710e-01	
   3.1828500e+02	  -4.7452263e-01	  -8.1886203e-01	
   3.1834000e+02	  -4.6818133e-01	  -7.1911771e-01	
   3.1839500e+02	  -3.6376849e-01	  -5.4987229e-01	
   3.1845000e+02	  -1.8760052e-01	  -3.7655324e-01	
   3.1850500e+02	  -2.2718394e-02	  -2.6203530e-01	
   3.1856000e+02	   6.2396608e-02	  -2.3310647e-01	
   3.1861500e+02	   8.7990519e-02	  -2.6728703e-01	
   3.1867000e+02	   1.3803960e-01	  -3.1508052e-01	
   3.1872500e+02	   2.4283276e-01	  -3.4375592e-01	
   3.1878000e+02	   3.2483756e-01	  -3.5760284e-01	
   3.1883500e+02	   2.9268944e-01	  -3.7720118e-01	
   3.1889000e+02	   1.5061726e-01	  -4.1758388e-01	
   3.1894500e+02	  -2.3075002e-02	  -4.8834947e-01	
   3.1900000e+02	  -1.6628094e-01	  -5.8462350e-01	
   3.1905500e+02	  -2.5526412e-01	  -6.6368506e-01	
   3.1911000e+02	  -2.7508370e-01	  -6.5948980e-01	
   3.1916500e+02	  -2.2761997e-01	  -5.4909498e-01	
   3.1922000e+02	  -1.5461651e-01	  -3.9241363e-01	
   3.1927500e+02	  -1.0464954e-01	  -2.7932675e-01	
   3.1933000e+02	  -7.8755589e-02	  -2.4465258e-01	
   3.1938500e+02	  -4.3075847e-02	  -2.5787632e-01	
   3.1944000e+02	   1.3055723e-02	  -2.7894248e-01	
   3.1949500e+02	   7.0407840e-02	  -2.9011115e-01	
   3.1955000e+02	   1.1372925e-01	  -2.9147188e-01	
   3.1960500e+02	   1.2575666e-01	  -3.0671586e-01	
   3.1966000e+02	   7.1262101e-02	  -3.7953869e-01	
   3.1971500e+02	  -6.0336046e-02	  -5.2314207e-01	
   3.1977000e+02	  -2.1091819e-01	  -6.7815218e-01	
   3.1982500e+02	  -2.9509356e-01	  -7.5098612e-01	
   3.1988000e+02	  -2.8266136e-01	  -6.9505664e-01	
   3.1993500e+02	  -2.1264412e-01	  -5.4224227e-01	
   3.1999000e+02	  -1.2966189e-01	  -3.6633023e-01	
   3.2004500e+02	  -3.4350223e-02	  -2.3288402e-01	
   3.2010000e+02	   9.8173021e-02	  -1.7413513e-01	
   3.2015500e+02	   2.6691526e-01	  -1.8519410e-01	
   3.2021000e+02	   4.2041529e-01	  -2.3380669e-01	
   3.2026500e+02	   4.8187149e-01	  -2.8616184e-01	
   3.2032000e+02	   4.0053295e-01	  -3.3483097e-01	
   3.2037500e+02	   1.9596634e-01	  -3.9815729e-01	
   3.2043000e+02	  -3.6212969e-02	  -4.9015725e-01	
   3.2048500e+02	  -1.8272709e-01	  -5.9749591e-01	
   3.2054000e+02	  -1.9568017e-01	  -6.8328491e-01	
   3.2059500e+02	  -1.1265920e-01	  -7.0450005e-01	
   3.2065000e+02	  -1.1817423e-03	  -6.3442261e-01	
   3.2070500e+02	   9.1502077e-02	  -4.8769190e-01	
   3.2076000e+02	   1.3690545e-01	  -3.2437011e-01	
   3.2081500e+02	   1.2339832e-01	  -2.1245727e-01	
   3.2087000e+02	   8.4897104e-02	  -1.7883030e-01	
   3.2092500e+02	   9.2484355e-02	  -2.0277067e-01	
   3.2098000e+02	   1.7933386e-01	  -2.5304295e-01	
   3.2103500e+02	   2.9606919e-01	  -3.1536818e-01	
   3.2109000e+02	   3.6454586e-01	  -3.8755834e-01	
   3.2114500e+02	   3.4839042e-01	  -4.7098601e-01	
   3.2120000e+02	   2.5050000e-01	  -5.6958649e-01	
   3.2125500e+02	   8.6508408e-02	  -6.7748025e-01	
   3.2131000e+02	  -9.5290805e-02	  -7.6147593e-01	
   3.2136500e+02	  -2.0261904e-01	  -7.7124541e-01	
   3.2142000e+02	  -1.7019087e-01	  -6.8013153e-01	
   3.2147500e+02	  -4.3402985e-02	  -5.1381274e-01	
   3.2153000e+02	   5.7176559e-02	  -3.3225598e-01	
   3.2158500e+02	   6.3372743e-02	  -1.8651381e-01	
   3.2164000e+02	   9.5114651e-03	  -9.8556435e-02	
   3.2169500e+02	  -3.7774386e-02	  -7.2617840e-02	
   3.2175000e+02	  -4.2711355e-02	  -1.0539970e-01	
   3.2180500e+02	   8.8124320e-04	  -1.7920300e-01	
   3.2186000e+02	   7.2780355e-02	  -2.5923321e-01	
   3.2191500e+02	   1.1661804e-01	  -3.1501582e-01	
   3.2197000e+02	   7.1313781e-02	  -3.4809794e-01	
   3.2202500e+02	  -6.5442579e-02	  -3.9101460e-01	
   3.2208000e+02	  -2.2481327e-01	  -4.7232705e-01	
   3.2213500e+02	  -3.2208767e-01	  -5.7517446e-01	
   3.2219000e+02	  -3.0533216e-01	  -6.2938543e-01	
   3.2224500e+02	  -1.6954051e-01	  -5.6527956e-01	
   3.2230000e+02	   3.2777048e-02	  -3.8964303e-01	
   3.2235500e+02	   2.0862058e-01	  -1.9154786e-01	
   3.2241000e+02	   3.0285707e-01	  -6.3293218e-02	
   3.2246500e+02	   3.5846003e-01	  -3.0546580e-02	
   3.2252000e+02	   4.5565213e-01	  -6.0012306e-02	
   3.2257500e+02	   5.8876497e-01	  -1.1276939e-01	
   3.2263000e+02	   6.4891830e-01	  -1.7517868e-01	
   3.2268500e+02	   5.4610714e-01	  -2.4461881e-01	
   3.2274000e+02	   3.1641141e-01	  -3.0976251e-01	
   3.2279500e+02	   8.8320034e-02	  -3.6291807e-01	
   3.2285000e+02	  -3.8355302e-02	  -4.1744826e-01	
   3.2290500e+02	  -5.8221771e-02	  -4.8988920e-01	
   3.2296000e+02	  -1.8393711e-02	  -5.6875661e-01	
   3.2301500e+02	   4.7996047e-02	  -6.1342238e-01	
   3.2307000e+02	   1.3530297e-01	  -5.8121996e-01	
   3.2312500e+02	   2.4435547e-01	  -4.5845042e-01	
   3.2318000e+02	   3.6528409e-01	  -2.8083294e-01	
   3.2323500e+02	   4.7745699e-01	  -1.2426397e-01	
   3.2329000e+02	   5.7065277e-01	  -5.4124530e-02	
   3.2334500e+02	   6.5394165e-01	  -7.2739269e-02	
   3.2340000e+02	   7.1687175e-01	  -1.2768454e-01	
   3.2345500e+02	   7.0757413e-01	  -1.7289324e-01	
   3.2351000e+02	   6.0019024e-01	  -2.0552344e-01	
   3.2356500e+02	   4.5509693e-01	  -2.4654472e-01	
   3.2362000e+02	   3.5110447e-01	  -3.0984639e-01	
   3.2367500e+02	   2.8390055e-01	  -3.9211625e-01	
   3.2373000e+02	   2.0075054e-01	  -4.6821333e-01	
   3.2378500e+02	   1.2664212e-01	  -4.9016142e-01	
   3.2384000e+02	   1.6650897e-01	  -4.1738774e-01	
   3.2389500e+02	   3.4655822e-01	  -2.6704373e-01	
   3.2395000e+02	   5.3946122e-01	  -1.1817583e-01	
   3.2400500e+02	   6.1516892e-01	  -4.5200399e-02	
   3.2406000e+02	   6.0247789e-01	  -5.5968463e-02	
   3.2411500e+02	   6.1987548e-01	  -1.0959951e-01	
   3.2417000e+02	   6.8488487e-01	  -1.7662104e-01	
   3.2422500e+02	   6.8189858e-01	  -2.5464948e-01	
   3.2428000e+02	   5.1129405e-01	  -3.3876271e-01	
   3.2433500e+02	   2.0251590e-01	  -4.1302884e-01	
   3.2439000e+02	  -1.1219777e-01	  -4.7052785e-01	
   3.2444500e+02	  -2.8442640e-01	  -5.0870799e-01	
   3.2450000e+02	  -2.2542424e-01	  -5.0459025e-01	
   3.2455500e+02	   4.3242902e-02	  -4.2982117e-01	
   3.2461000e+02	   3.9241711e-01	  -2.9693676e-01	
   3.2466500e+02	   6.6071683e-01	  -1.6370433e-01	
   3.2472000e+02	   7.4875142e-01	  -8.5223577e-02	
   3.2477500e+02	   6.6076397e-01	  -7.4600339e-02	
   3.2483000e+02	   4.8171570e-01	  -1.0446390e-01	
   3.2488500e+02	   3.1075979e-01	  -1.3538568e-01	
   3.2494000e+02	   1.9307307e-01	  -1.4991753e-01	
   3.2499500e+02	   1.1109659e-01	  -1.6693921e-01	
   3.2505000e+02	   3.7233575e-02	  -2.2092531e-01	
   3.2510500e+02	  -2.0908415e-02	  -3.2442683e-01	
   3.2516000e+02	  -2.6619358e-02	  -4.4847808e-01	
   3.2521500e+02	   4.6405195e-02	  -5.3988640e-01	
   3.2527000e+02	   1.8302521e-01	  -5.5837115e-01	
   3.2532500e+02	   3.3401553e-01	  -4.9432238e-01	
   3.2538000e+02	   4.5032632e-01	  -3.6172305e-01	
   3.2543500e+02	   5.1215639e-01	  -1.9571836e-01	
   3.2549000e+02	   5.4312863e-01	  -5.0184585e-02	
   3.2554500e+02	   5.9331060e-01	   3.2367618e-02	
   3.2560000e+02	   6.7785099e-01	   5.3986967e-02	
   3.2565500e+02	   7.3878629e-01	   4.9140355e-02	
   3.2571000e+02	   7.0481040e-01	   4.1549903e-02	
   3.2576500e+02	   5.8333383e-01	   2.7243051e-02	
   3.2582000e+02	   4.5644537e-01	  -5.5211146e-03	
   3.2587500e+02	   3.8760451e-01	  -6.0260353e-02	
   3.2593000e+02	   3.6929872e-01	  -1.3756779e-01	
   3.2598500e+02	   3.6521206e-01	  -2.3524332e-01	
   3.2604000e+02	   3.6028780e-01	  -3.3103688e-01	
   3.2609500e+02	   3.5587550e-01	  -3.7897757e-01	
   3.2615000e+02	   3.5630425e-01	  -3.4146245e-01	
   3.2620500e+02	   3.8044892e-01	  -2.2353293e-01	
   3.2626000e+02	   4.5857630e-01	  -6.7984378e-02	
   3.2631500e+02	   5.9068606e-01	   7.4070127e-02	
   3.2637000e+02	   7.1198762e-01	   1.6183251e-01	
   3.2642500e+02	   7.3141345e-01	   1.7256944e-01	
   3.2648000e+02	   6.2570920e-01	   1.1283990e-01	
   3.2653500e+02	   4.6839486e-01	   2.2859000e-02	
   3.2659000e+02	   3.4068126e-01	  -4.9547333e-02	
   3.2664500e+02	   2.4435212e-01	  -9.2872815e-02	
   3.2670000e+02	   1.3371849e-01	  -1.4087795e-01	
   3.2675500e+02	   8.3792999e-03	  -2.2810869e-01	
   3.2681000e+02	  -7.0686758e-02	  -3.4244597e-01	
   3.2686500e+02	  -5.2723257e-02	  -4.2625821e-01	
   3.2692000e+02	   5.5517772e-02	  -4.2155396e-01	
   3.2697500e+02	   2.0813187e-01	  -3.1736281e-01	
   3.2703000e+02	   3.4559105e-01	  -1.6103151e-01	
   3.2708500e+02	   4.0858281e-01	  -2.3382739e-02	
   3.2714000e+02	   3.6852475e-01	   5.2703820e-02	
   3.2719500e+02	   2.5580097e-01	   7.0724432e-02	
   3.2725000e+02	   1.4050639e-01	   5.2450375e-02	
   3.2730500e+02	   8.4014325e-02	   7.9102583e-03	
   3.2736000e+02	   1.0962802e-01	  -5.8226662e-02	
   3.2741500e+02	   1.9250431e-01	  -1.2847744e-01	
   3.2747000e+02	   2.6275275e-01	  -1.8362148e-01	
   3.2752500e+02	   2.4342154e-01	  -2.3010504e-01	
   3.2758000e+02	   1.0957377e-01	  -2.9482636e-01	
   3.2763500e+02	  -8.3204276e-02	  -3.8077554e-01	
   3.2769000e+02	  -2.2173119e-01	  -4.4228317e-01	
   3.2774500e+02	  -2.0032737e-01	  -4.2437417e-01	
   3.2780000e+02	   2.8314472e-03	  -3.2249802e-01	
   3.2785500e+02	   3.0370112e-01	  -1.8797581e-01	
   3.2791000e+02	   5.6895362e-01	  -8.1763333e-02	
   3.2796500e+02	   6.9103677e-01	  -3.7263336e-02	
   3.2802000e+02	   6.3134731e-01	  -5.3882693e-02	
   3.2807500e+02	   4.3695972e-01	  -1.0564516e-01	
   3.2813000e+02	   2.2473475e-01	  -1.6376611e-01	
   3.2818500e+02	   1.0945410e-01	  -2.2066994e-01	
   3.2824000e+02	   1.1929152e-01	  -2.8354505e-01	
   3.2829500e+02	   1.8489463e-01	  -3.5356133e-01	
   3.2835000e+02	   2.1013359e-01	  -4.3094565e-01	
   3.2840500e+02	   1.5487193e-01	  -5.2000851e-01	
   3.2846000e+02	   6.6919394e-02	  -5.9940249e-01	
   3.2851500e+02	   3.7160082e-02	  -6.1121500e-01	
   3.2857000e+02	   1.1397041e-01	  -5.1946348e-01	
   3.2862500e+02	   2.6376595e-01	  -3.6791381e-01	
   3.2868000e+02	   4.0795986e-01	  -2.4593795e-01	
   3.2873500e+02	   4.7698135e-01	  -2.0162714e-01	
   3.2879000e+02	   4.3554135e-01	  -2.1147281e-01	
   3.2884500e+02	   2.9420508e-01	  -2.2744729e-01	
   3.2890000e+02	   1.2065825e-01	  -2.2880271e-01	
   3.2895500e+02	   1.9640881e-02	  -2.2760720e-01	
   3.2901000e+02	   5.4220940e-02	  -2.4657050e-01	
   3.2906500e+02	   1.6505519e-01	  -3.0422129e-01	
   3.2912000e+02	   1.9843993e-01	  -4.1133604e-01	
   3.2917500e+02	   5.4342743e-02	  -5.6326510e-01	
   3.2923000e+02	  -1.9636155e-01	  -7.2627739e-01	
   3.2928500e+02	  -3.6838281e-01	  -8.3803017e-01	
   3.2934000e+02	  -3.3465752e-01	  -8.3703308e-01	
   3.2939500e+02	  -1.3049010e-01	  -7.0526425e-01	
   3.2945000e+02	   9.7477346e-02	  -4.9049403e-01	
   3.2950500e+02	   2.2173340e-01	  -2.8496555e-01	
   3.2956000e+02	   2.1933943e-01	  -1.6654641e-01	
   3.2961500e+02	   1.5881891e-01	  -1.4507655e-01	
   3.2967000e+02	   1.2182556e-01	  -1.6588381e-01	
   3.2972500e+02	   1.2696866e-01	  -1.7217784e-01	
   3.2978000e+02	   1.2299169e-01	  -1.5772277e-01	
   3.2983500e+02	   5.9659878e-02	  -1.5355137e-01	
   3.2989000e+02	  -5.6451023e-02	  -1.8566821e-01	
   3.2994500e+02	  -1.9216727e-01	  -2.6437115e-01	
   3.3000000e+02	  -3.3575403e-01	  -3.9066115e-01	
   3.3005500e+02	  -4.8168341e-01	  -5.4537312e-01	
   3.3011000e+02	  -5.9731119e-01	  -6.8423556e-01	
   3.3016500e+02	  -6.4292772e-01	  -7.6168173e-01	
   3.3022000e+02	  -6.1980201e-01	  -7.5324418e-01	
   3.3027500e+02	  -5.7552343e-01	  -6.5629172e-01	
   3.3033000e+02	  -5.5209679e-01	  -4.9327113e-01	
   3.3038500e+02	  -5.4260613e-01	  -3.2023163e-01	
   3.3044000e+02	  -5.1790436e-01	  -2.0392236e-01	
   3.3049500e+02	  -4.7765399e-01	  -1.7036418e-01	
   3.3055000e+02	  -4.4077536e-01	  -1.8648520e-01	
   3.3060500e+02	  -4.0766272e-01	  -2.0300432e-01	
   3.3066000e+02	  -3.8160562e-01	  -2.0646255e-01	
   3.3071500e+02	  -4.0474298e-01	  -2.2202068e-01	
   3.3077000e+02	  -5.1391862e-01	  -2.7681028e-01	
   3.3082500e+02	  -6.7651297e-01	  -3.7525358e-01	
   3.3088000e+02	  -8.1306397e-01	  -5.0192554e-01	
   3.3093500e+02	  -8.5976459e-01	  -6.2256927e-01	
   3.3099000e+02	  -7.8485148e-01	  -6.8150500e-01	
   3.3104500e+02	  -5.9408685e-01	  -6.3124663e-01	
   3.3110000e+02	  -3.6003398e-01	  -4.8130639e-01	
   3.3115500e+02	  -2.0013440e-01	  -2.9988166e-01	
   3.3121000e+02	  -1.7499059e-01	  -1.5787358e-01	
   3.3126500e+02	  -2.3052515e-01	  -8.3782857e-02	
   3.3132000e+02	  -2.7389221e-01	  -7.0038215e-02	
   3.3137500e+02	  -2.8498570e-01	  -9.7569729e-02	
   3.3143000e+02	  -3.2696629e-01	  -1.4738362e-01	
   3.3148500e+02	  -4.6070247e-01	  -2.0883632e-01	
   3.3154000e+02	  -6.6850361e-01	  -2.8837173e-01	
   3.3159500e+02	  -8.6063389e-01	  -3.9693675e-01	
   3.3165000e+02	  -9.4251672e-01	  -5.1483040e-01	
   3.3170500e+02	  -8.7527750e-01	  -5.8146654e-01	
   3.3176000e+02	  -6.9667531e-01	  -5.4489344e-01	
   3.3181500e+02	  -4.9919278e-01	  -4.2133559e-01	
   3.3187000e+02	  -3.7546181e-01	  -2.8604698e-01	
