time	S1_D2_HbO	
   2.7566000e+02	   8.0284749e-01	
   2.7571500e+02	   8.0600915e-01	
   2.7577000e+02	   8.0593384e-01	
   2.7582500e+02	   8.0790747e-01	
   2.7588000e+02	   8.1557680e-01	
   2.7593500e+02	   8.2966625e-01	
   2.7599000e+02	   8.4747123e-01	
   2.7604500e+02	   8.6344476e-01	
   2.7610000e+02	   8.7084335e-01	
   2.7615500e+02	   8.6387357e-01	
   2.7621000e+02	   8.3954661e-01	
   2.7626500e+02	   7.9873269e-01	
   2.7632000e+02	   7.4635897e-01	
   2.7637500e+02	   6.9084310e-01	
   2.7643000e+02	   6.4275154e-01	
   2.7648500e+02	   6.1274768e-01	
   2.7654000e+02	   6.0923120e-01	
   2.7659500e+02	   6.3632384e-01	
   2.7665000e+02	   6.9280697e-01	
   2.7670500e+02	   7.7235173e-01	
   2.7676000e+02	   8.6500497e-01	
   2.7681500e+02	   9.5944581e-01	
   2.7687000e+02	   1.0452741e+00	
   2.7692500e+02	   1.1148070e+00	
   2.7698000e+02	   1.1642642e+00	
   2.7703500e+02	   1.1942994e+00	
   2.7709000e+02	   1.2096894e+00	
   2.7714500e+02	   1.2181197e+00	
   2.7720000e+02	   1.2283756e+00	
   2.7725500e+02	   1.2483925e+00	
   2.7731000e+02	   1.2835234e+00	
   2.7736500e+02	   1.3353660e+00	
   2.7742000e+02	   1.4014475e+00	
   2.7747500e+02	   1.4758359e+00	
   2.7753000e+02	   1.5504823e+00	
   2.7758500e+02	   1.6169714e+00	
   2.7764000e+02	   1.6683464e+00	
   2.7769500e+02	   1.7006561e+00	
   2.7775000e+02	   1.7138495e+00	
   2.7780500e+02	   1.7117815e+00	
   2.7786000e+02	   1.7014070e+00	
   2.7791500e+02	   1.6913844e+00	
   2.7797000e+02	   1.6902253e+00	
   2.7802500e+02	   1.7042040e+00	
   2.7808000e+02	   1.7355591e+00	
   2.7813500e+02	   1.7816357e+00	
   2.7819000e+02	   1.8353499e+00	
   2.7824500e+02	   1.8869337e+00	
   2.7830000e+02	   1.9264529e+00	
   2.7835500e+02	   1.9462291e+00	
   2.7841000e+02	   1.9423941e+00	
   2.7846500e+02	   1.9153687e+00	
   2.7852000e+02	   1.8695190e+00	
   2.7857500e+02	   1.8122178e+00	
   2.7863000e+02	   1.7523707e+00	
   2.7868500e+02	   1.6985944e+00	
   2.7874000e+02	   1.6574850e+00	
   2.7879500e+02	   1.6324216e+00	
   2.7885000e+02	   1.6231167e+00	
   2.7890500e+02	   1.6259271e+00	
   2.7896000e+02	   1.6348695e+00	
   2.7901500e+02	   1.6431630e+00	
   2.7907000e+02	   1.6449351e+00	
   2.7912500e+02	   1.6366557e+00	
   2.7918000e+02	   1.6179621e+00	
   2.7923500e+02	   1.5916472e+00	
   2.7929000e+02	   1.5627529e+00	
   2.7934500e+02	   1.5369955e+00	
   2.7940000e+02	   1.5190102e+00	
   2.7945500e+02	   1.5109803e+00	
   2.7951000e+02	   1.5120717e+00	
   2.7956500e+02	   1.5187937e+00	
   2.7962000e+02	   1.5261484e+00	
   2.7967500e+02	   1.5292145e+00	
   2.7973000e+02	   1.5246368e+00	
   2.7978500e+02	   1.5115647e+00	
   2.7984000e+02	   1.4919297e+00	
   2.7989500e+02	   1.4701400e+00	
   2.7995000e+02	   1.4522027e+00	
   2.8000500e+02	   1.4443043e+00	
   2.8006000e+02	   1.4511377e+00	
   2.8011500e+02	   1.4744807e+00	
   2.8017000e+02	   1.5124608e+00	
   2.8022500e+02	   1.5597177e+00	
   2.8028000e+02	   1.6084851e+00	
   2.8033500e+02	   1.6503608e+00	
   2.8039000e+02	   1.6781911e+00	
   2.8044500e+02	   1.6874638e+00	
   2.8050000e+02	   1.6770071e+00	
   2.8055500e+02	   1.6491506e+00	
   2.8061000e+02	   1.6094088e+00	
   2.8066500e+02	   1.5655334e+00	
   2.8072000e+02	   1.5259511e+00	
   2.8077500e+02	   1.4979841e+00	
   2.8083000e+02	   1.4863223e+00	
   2.8088500e+02	   1.4919936e+00	
   2.8094000e+02	   1.5120218e+00	
   2.8099500e+02	   1.5400038e+00	
   2.8105000e+02	   1.5675487e+00	
   2.8110500e+02	   1.5861170e+00	
   2.8116000e+02	   1.5888000e+00	
   2.8121500e+02	   1.5717710e+00	
   2.8127000e+02	   1.5350885e+00	
   2.8132500e+02	   1.4825667e+00	
   2.8138000e+02	   1.4208540e+00	
   2.8143500e+02	   1.3581906e+00	
   2.8149000e+02	   1.3030677e+00	
   2.8154500e+02	   1.2627043e+00	
   2.8160000e+02	   1.2414787e+00	
   2.8165500e+02	   1.2397728e+00	
   2.8171000e+02	   1.2536555e+00	
   2.8176500e+02	   1.2756602e+00	
   2.8182000e+02	   1.2966605e+00	
   2.8187500e+02	   1.3083457e+00	
   2.8193000e+02	   1.3053776e+00	
   2.8198500e+02	   1.2864522e+00	
   2.8204000e+02	   1.2540822e+00	
   2.8209500e+02	   1.2134776e+00	
   2.8215000e+02	   1.1710513e+00	
   2.8220500e+02	   1.1329022e+00	
   2.8226000e+02	   1.1034752e+00	
   2.8231500e+02	   1.0845930e+00	
   2.8237000e+02	   1.0750276e+00	
   2.8242500e+02	   1.0707366e+00	
   2.8248000e+02	   1.0658093e+00	
   2.8253500e+02	   1.0539630e+00	
   2.8259000e+02	   1.0301713e+00	
   2.8264500e+02	   9.9194766e-01	
   2.8270000e+02	   9.4001763e-01	
   2.8275500e+02	   8.7835251e-01	
   2.8281000e+02	   8.1357468e-01	
   2.8286500e+02	   7.5375065e-01	
   2.8292000e+02	   7.0674521e-01	
   2.8297500e+02	   6.7846786e-01	
   2.8303000e+02	   6.7136347e-01	
   2.8308500e+02	   6.8350971e-01	
   2.8314000e+02	   7.0872158e-01	
   2.8319500e+02	   7.3789918e-01	
   2.8325000e+02	   7.6134162e-01	
   2.8330500e+02	   7.7121649e-01	
   2.8336000e+02	   7.6336529e-01	
   2.8341500e+02	   7.3813412e-01	
   2.8347000e+02	   7.0030812e-01	
   2.8352500e+02	   6.5819453e-01	
   2.8358000e+02	   6.2186579e-01	
   2.8363500e+02	   6.0083644e-01	
   2.8369000e+02	   6.0175316e-01	
   2.8374500e+02	   6.2670439e-01	
   2.8380000e+02	   6.7254163e-01	
   2.8385500e+02	   7.3139704e-01	
   2.8391000e+02	   7.9236997e-01	
   2.8396500e+02	   8.4395431e-01	
   2.8402000e+02	   8.7645363e-01	
   2.8407500e+02	   8.8377460e-01	
   2.8413000e+02	   8.6436022e-01	
   2.8418500e+02	   8.2122149e-01	
   2.8424000e+02	   7.6115954e-01	
   2.8429500e+02	   6.9346858e-01	
   2.8435000e+02	   6.2844097e-01	
   2.8440500e+02	   5.7578926e-01	
   2.8446000e+02	   5.4299452e-01	
   2.8451500e+02	   5.3379405e-01	
   2.8457000e+02	   5.4727633e-01	
   2.8462500e+02	   5.7801176e-01	
   2.8468000e+02	   6.1730496e-01	
   2.8473500e+02	   6.5523390e-01	
   2.8479000e+02	   6.8286335e-01	
   2.8484500e+02	   6.9402759e-01	
   2.8490000e+02	   6.8635832e-01	
   2.8495500e+02	   6.6154350e-01	
   2.8501000e+02	   6.2486873e-01	
   2.8506500e+02	   5.8402097e-01	
   2.8512000e+02	   5.4727861e-01	
   2.8517500e+02	   5.2151605e-01	
   2.8523000e+02	   5.1052916e-01	
   2.8528500e+02	   5.1404210e-01	
   2.8534000e+02	   5.2768195e-01	
   2.8539500e+02	   5.4410699e-01	
   2.8545000e+02	   5.5505711e-01	
   2.8550500e+02	   5.5361718e-01	
   2.8556000e+02	   5.3594540e-01	
   2.8561500e+02	   5.0207726e-01	
   2.8567000e+02	   4.5575305e-01	
   2.8572500e+02	   4.0337050e-01	
   2.8578000e+02	   3.5228909e-01	
   2.8583500e+02	   3.0890360e-01	
   2.8589000e+02	   2.7703634e-01	
   2.8594500e+02	   2.5710118e-01	
   2.8600000e+02	   2.4622220e-01	
   2.8605500e+02	   2.3925315e-01	
   2.8611000e+02	   2.3041007e-01	
   2.8616500e+02	   2.1495239e-01	
   2.8622000e+02	   1.9038612e-01	
   2.8627500e+02	   1.5708342e-01	
   2.8633000e+02	   1.1842594e-01	
   2.8638500e+02	   8.0368746e-02	
   2.8644000e+02	   5.0234556e-02	
   2.8649500e+02	   3.4897215e-02	
   2.8655000e+02	   3.8877598e-02	
   2.8660500e+02	   6.2888866e-02	
   2.8666000e+02	   1.0325462e-01	
   2.8671500e+02	   1.5254147e-01	
   2.8677000e+02	   2.0138785e-01	
   2.8682500e+02	   2.4087596e-01	
   2.8688000e+02	   2.6451271e-01	
   2.8693500e+02	   2.6927359e-01	
   2.8699000e+02	   2.5574621e-01	
   2.8704500e+02	   2.2767793e-01	
   2.8710000e+02	   1.9118876e-01	
   2.8715500e+02	   1.5376043e-01	
   2.8721000e+02	   1.2300161e-01	
   2.8726500e+02	   1.0522667e-01	
   2.8732000e+02	   1.0404192e-01	
   2.8737500e+02	   1.1930637e-01	
   2.8743000e+02	   1.4693866e-01	
   2.8748500e+02	   1.7985818e-01	
   2.8754000e+02	   2.0979611e-01	
   2.8759500e+02	   2.2926531e-01	
   2.8765000e+02	   2.3308952e-01	
   2.8770500e+02	   2.1929709e-01	
   2.8776000e+02	   1.8940107e-01	
   2.8781500e+02	   1.4809443e-01	
   2.8787000e+02	   1.0241742e-01	
   2.8792500e+02	   6.0523953e-02	
   2.8798000e+02	   3.0187044e-02	
   2.8803500e+02	   1.7203821e-02	
   2.8809000e+02	   2.3975004e-02	
   2.8814500e+02	   4.8638633e-02	
   2.8820000e+02	   8.5103744e-02	
   2.8825500e+02	   1.2412222e-01	
   2.8831000e+02	   1.5519777e-01	
   2.8836500e+02	   1.6883745e-01	
   2.8842000e+02	   1.5858637e-01	
   2.8847500e+02	   1.2242102e-01	
   2.8853000e+02	   6.3264664e-02	
   2.8858500e+02	  -1.1445784e-02	
   2.8864000e+02	  -9.1087020e-02	
   2.8869500e+02	  -1.6388475e-01	
   2.8875000e+02	  -2.1923541e-01	
   2.8880500e+02	  -2.4973086e-01	
   2.8886000e+02	  -2.5251016e-01	
   2.8891500e+02	  -2.2984103e-01	
   2.8897000e+02	  -1.8875310e-01	
   2.8902500e+02	  -1.3952313e-01	
   2.8908000e+02	  -9.3316661e-02	
   2.8913500e+02	  -5.9782082e-02	
   2.8919000e+02	  -4.5260125e-02	
   2.8924500e+02	  -5.1854811e-02	
   2.8930000e+02	  -7.7425963e-02	
   2.8935500e+02	  -1.1650024e-01	
   2.8941000e+02	  -1.6187974e-01	
   2.8946500e+02	  -2.0650064e-01	
   2.8952000e+02	  -2.4513650e-01	
   2.8957500e+02	  -2.7565856e-01	
   2.8963000e+02	  -2.9947674e-01	
   2.8968500e+02	  -3.2082466e-01	
   2.8974000e+02	  -3.4505505e-01	
   2.8979500e+02	  -3.7665330e-01	
   2.8985000e+02	  -4.1769617e-01	
   2.8990500e+02	  -4.6710307e-01	
   2.8996000e+02	  -5.2070456e-01	
   2.9001500e+02	  -5.7202461e-01	
   2.9007000e+02	  -6.1360214e-01	
   2.9012500e+02	  -6.3859248e-01	
   2.9018000e+02	  -6.4235114e-01	
   2.9023500e+02	  -6.2372847e-01	
   2.9029000e+02	  -5.8578385e-01	
   2.9034500e+02	  -5.3556953e-01	
   2.9040000e+02	  -4.8278046e-01	
   2.9045500e+02	  -4.3752949e-01	
   2.9051000e+02	  -4.0794746e-01	
   2.9056500e+02	  -3.9833404e-01	
   2.9062000e+02	  -4.0826777e-01	
   2.9067500e+02	  -4.3278162e-01	
   2.9073000e+02	  -4.6352684e-01	
   2.9078500e+02	  -4.9063228e-01	
   2.9084000e+02	  -5.0478247e-01	
   2.9089500e+02	  -4.9906970e-01	
   2.9095000e+02	  -4.7030683e-01	
   2.9100500e+02	  -4.1953358e-01	
   2.9106000e+02	  -3.5153830e-01	
   2.9111500e+02	  -2.7351605e-01	
   2.9117000e+02	  -1.9331050e-01	
   2.9122500e+02	  -1.1773681e-01	
   2.9128000e+02	  -5.1322612e-02	
   2.9133500e+02	   4.3116206e-03	
   2.9139000e+02	   5.0325688e-02	
   2.9144500e+02	   8.9898714e-02	
   2.9150000e+02	   1.2709692e-01	
   2.9155500e+02	   1.6560347e-01	
   2.9161000e+02	   2.0752151e-01	
   2.9166500e+02	   2.5250206e-01	
   2.9172000e+02	   2.9738121e-01	
   2.9177500e+02	   3.3639627e-01	
   2.9183000e+02	   3.6206615e-01	
   2.9188500e+02	   3.6678503e-01	
   2.9194000e+02	   3.4484989e-01	
   2.9199500e+02	   2.9426538e-01	
   2.9205000e+02	   2.1769448e-01	
   2.9210500e+02	   1.2235214e-01	
   2.9216000e+02	   1.9026466e-02	
   2.9221500e+02	  -7.9511238e-02	
   2.9227000e+02	  -1.6049968e-01	
   2.9232500e+02	  -2.1330859e-01	
   2.9238000e+02	  -2.3129352e-01	
   2.9243500e+02	  -2.1306209e-01	
   2.9249000e+02	  -1.6295565e-01	
   2.9254500e+02	  -9.0466398e-02	
   2.9260000e+02	  -8.3882819e-03	
   2.9265500e+02	   6.9900526e-02	
   2.9271000e+02	   1.3310027e-01	
   2.9276500e+02	   1.7380942e-01	
   2.9282000e+02	   1.8919146e-01	
   2.9287500e+02	   1.8057979e-01	
   2.9293000e+02	   1.5239099e-01	
   2.9298500e+02	   1.1079471e-01	
   2.9304000e+02	   6.2413766e-02	
   2.9309500e+02	   1.3138114e-02	
   2.9315000e+02	  -3.2814965e-02	
   2.9320500e+02	  -7.3292614e-02	
   2.9326000e+02	  -1.0783793e-01	
   2.9331500e+02	  -1.3675719e-01	
   2.9337000e+02	  -1.6011455e-01	
   2.9342500e+02	  -1.7702371e-01	
   2.9348000e+02	  -1.8534069e-01	
   2.9353500e+02	  -1.8180933e-01	
   2.9359000e+02	  -1.6273786e-01	
   2.9364500e+02	  -1.2512499e-01	
   2.9370000e+02	  -6.7893631e-02	
   2.9375500e+02	   7.1935722e-03	
   2.9381000e+02	   9.5188852e-02	
   2.9386500e+02	   1.8825164e-01	
   2.9392000e+02	   2.7663785e-01	
   2.9397500e+02	   3.5034911e-01	
   2.9403000e+02	   4.0104455e-01	
   2.9408500e+02	   4.2364055e-01	
   2.9414000e+02	   4.1729403e-01	
   2.9419500e+02	   3.8568850e-01	
   2.9425000e+02	   3.3648478e-01	
   2.9430500e+02	   2.7991155e-01	
   2.9436000e+02	   2.2683061e-01	
   2.9441500e+02	   1.8672888e-01	
   2.9447000e+02	   1.6592892e-01	
   2.9452500e+02	   1.6634359e-01	
   2.9458000e+02	   1.8529174e-01	
   2.9463500e+02	   2.1665761e-01	
   2.9469000e+02	   2.5299107e-01	
   2.9474500e+02	   2.8770858e-01	
   2.9480000e+02	   3.1672543e-01	
   2.9485500e+02	   3.3923708e-01	
   2.9491000e+02	   3.5758800e-01	
   2.9496500e+02	   3.7632296e-01	
   2.9502000e+02	   4.0073587e-01	
   2.9507500e+02	   4.3530657e-01	
   2.9513000e+02	   4.8227177e-01	
   2.9518500e+02	   5.4051622e-01	
   2.9524000e+02	   6.0511712e-01	
   2.9529500e+02	   6.6790927e-01	
   2.9535000e+02	   7.1911985e-01	
   2.9540500e+02	   7.4963420e-01	
   2.9546000e+02	   7.5316609e-01	
   2.9551500e+02	   7.2768135e-01	
   2.9557000e+02	   6.7575641e-01	
   2.9562500e+02	   6.0395509e-01	
   2.9568000e+02	   5.2158327e-01	
   2.9573500e+02	   4.3919400e-01	
   2.9579000e+02	   3.6705592e-01	
   2.9584500e+02	   3.1366720e-01	
   2.9590000e+02	   2.8442026e-01	
   2.9595500e+02	   2.8069041e-01	
   2.9601000e+02	   2.9971155e-01	
   2.9606500e+02	   3.3538222e-01	
   2.9612000e+02	   3.7976672e-01	
   2.9617500e+02	   4.2484896e-01	
   2.9623000e+02	   4.6410020e-01	
   2.9628500e+02	   4.9352104e-01	
   2.9634000e+02	   5.1199827e-01	
   2.9639500e+02	   5.2099976e-01	
   2.9645000e+02	   5.2368037e-01	
   2.9650500e+02	   5.2352833e-01	
   2.9656000e+02	   5.2293873e-01	
   2.9661500e+02	   5.2228483e-01	
   2.9667000e+02	   5.1982514e-01	
   2.9672500e+02	   5.1238550e-01	
   2.9678000e+02	   4.9653804e-01	
   2.9683500e+02	   4.6989392e-01	
   2.9689000e+02	   4.3209007e-01	
   2.9694500e+02	   3.8522011e-01	
   2.9700000e+02	   3.3372363e-01	
   2.9705500e+02	   2.8381648e-01	
   2.9711000e+02	   2.4248143e-01	
   2.9716500e+02	   2.1611621e-01	
   2.9722000e+02	   2.0911383e-01	
   2.9727500e+02	   2.2274288e-01	
   2.9733000e+02	   2.5468528e-01	
   2.9738500e+02	   2.9945143e-01	
   2.9744000e+02	   3.4960604e-01	
   2.9749500e+02	   3.9744991e-01	
   2.9755000e+02	   4.3667497e-01	
   2.9760500e+02	   4.6355557e-01	
   2.9766000e+02	   4.7743206e-01	
   2.9771500e+02	   4.8052460e-01	
   2.9777000e+02	   4.7728155e-01	
   2.9782500e+02	   4.7338698e-01	
   2.9788000e+02	   4.7446745e-01	
   2.9793500e+02	   4.8469258e-01	
   2.9799000e+02	   5.0563749e-01	
   2.9804500e+02	   5.3573339e-01	
   2.9810000e+02	   5.7054562e-01	
   2.9815500e+02	   6.0399174e-01	
   2.9821000e+02	   6.3022034e-01	
   2.9826500e+02	   6.4545841e-01	
   2.9832000e+02	   6.4916821e-01	
   2.9837500e+02	   6.4425630e-01	
   2.9843000e+02	   6.3641379e-01	
   2.9848500e+02	   6.3277008e-01	
   2.9854000e+02	   6.4011114e-01	
   2.9859500e+02	   6.6306012e-01	
   2.9865000e+02	   7.0266197e-01	
   2.9870500e+02	   7.5568771e-01	
   2.9876000e+02	   8.1486392e-01	
   2.9881500e+02	   8.7014042e-01	
   2.9887000e+02	   9.1082415e-01	
   2.9892500e+02	   9.2799964e-01	
   2.9898000e+02	   9.1649794e-01	
   2.9903500e+02	   8.7593227e-01	
   2.9909000e+02	   8.1071294e-01	
   2.9914500e+02	   7.2912398e-01	
   2.9920000e+02	   6.4157137e-01	
   2.9925500e+02	   5.5834237e-01	
   2.9931000e+02	   4.8749281e-01	
   2.9936500e+02	   4.3339446e-01	
   2.9942000e+02	   3.9620713e-01	
   2.9947500e+02	   3.7241785e-01	
   2.9953000e+02	   3.5636712e-01	
   2.9958500e+02	   3.4221506e-01	
   2.9964000e+02	   3.2557847e-01	
   2.9969500e+02	   3.0438521e-01	
   2.9975000e+02	   2.7895267e-01	
   2.9980500e+02	   2.5149692e-01	
   2.9986000e+02	   2.2527616e-01	
   2.9991500e+02	   2.0355600e-01	
   2.9997000e+02	   1.8858417e-01	
   3.0002500e+02	   1.8074616e-01	
   3.0008000e+02	   1.7811288e-01	
   3.0013500e+02	   1.7669219e-01	
   3.0019000e+02	   1.7156240e-01	
   3.0024500e+02	   1.5853988e-01	
   3.0030000e+02	   1.3561897e-01	
   3.0035500e+02	   1.0365468e-01	
   3.0041000e+02	   6.6301239e-02	
   3.0046500e+02	   2.9404461e-02	
   3.0052000e+02	  -1.1114585e-04	
   3.0057500e+02	  -1.5842591e-02	
   3.0063000e+02	  -1.3721167e-02	
   3.0068500e+02	   6.4934903e-03	
   3.0074000e+02	   4.0588807e-02	
   3.0079500e+02	   8.0490843e-02	
   3.0085000e+02	   1.1606516e-01	
   3.0090500e+02	   1.3767746e-01	
   3.0096000e+02	   1.3870671e-01	
   3.0101500e+02	   1.1721526e-01	
   3.0107000e+02	   7.6420709e-02	
   3.0112500e+02	   2.4079771e-02	
   3.0118000e+02	  -2.8986502e-02	
   3.0123500e+02	  -7.1017918e-02	
   3.0129000e+02	  -9.1749794e-02	
   3.0134500e+02	  -8.4680632e-02	
   3.0140000e+02	  -4.8759349e-02	
   3.0145500e+02	   1.0830221e-02	
   3.0151000e+02	   8.3147837e-02	
   3.0156500e+02	   1.5345131e-01	
   3.0162000e+02	   2.0623363e-01	
   3.0167500e+02	   2.2839099e-01	
   3.0173000e+02	   2.1168442e-01	
   3.0178500e+02	   1.5415484e-01	
   3.0184000e+02	   6.0431533e-02	
   3.0189500e+02	  -5.9001595e-02	
   3.0195000e+02	  -1.8934607e-01	
   3.0200500e+02	  -3.1356356e-01	
   3.0206000e+02	  -4.1482388e-01	
   3.0211500e+02	  -4.7914852e-01	
   3.0217000e+02	  -4.9788369e-01	
   3.0222500e+02	  -4.6946803e-01	
   3.0228000e+02	  -3.9994535e-01	
   3.0233500e+02	  -3.0187740e-01	
   3.0239000e+02	  -1.9176895e-01	
   3.0244500e+02	  -8.6683121e-02	
   3.0250000e+02	  -1.0294303e-03	
   3.0255500e+02	   5.5676434e-02	
   3.0261000e+02	   7.9779012e-02	
   3.0266500e+02	   7.3322233e-02	
   3.0272000e+02	   4.3083247e-02	
   3.0277500e+02	  -9.3236388e-04	
   3.0283000e+02	  -4.7348469e-02	
   3.0288500e+02	  -8.5431618e-02	
   3.0294000e+02	  -1.0703483e-01	
   3.0299500e+02	  -1.0825801e-01	
   3.0305000e+02	  -9.0503467e-02	
   3.0310500e+02	  -6.0425488e-02	
   3.0316000e+02	  -2.8465644e-02	
   3.0321500e+02	  -6.2988535e-03	
   3.0327000e+02	  -3.9910146e-03	
   3.0332500e+02	  -2.7646193e-02	
   3.0338000e+02	  -7.8075110e-02	
   3.0343500e+02	  -1.5074867e-01	
   3.0349000e+02	  -2.3693692e-01	
   3.0354500e+02	  -3.2558100e-01	
   3.0360000e+02	  -4.0536269e-01	
   3.0365500e+02	  -4.6662229e-01	
   3.0371000e+02	  -5.0298107e-01	
   3.0376500e+02	  -5.1251215e-01	
   3.0382000e+02	  -4.9809993e-01	
   3.0387500e+02	  -4.6663474e-01	
   3.0393000e+02	  -4.2714970e-01	
   3.0398500e+02	  -3.8851852e-01	
   3.0404000e+02	  -3.5744430e-01	
   3.0409500e+02	  -3.3725943e-01	
   3.0415000e+02	  -3.2775205e-01	
   3.0420500e+02	  -3.2591556e-01	
   3.0426000e+02	  -3.2730274e-01	
   3.0431500e+02	  -3.2762433e-01	
   3.0437000e+02	  -3.2422592e-01	
   3.0442500e+02	  -3.1702590e-01	
   3.0448000e+02	  -3.0857300e-01	
   3.0453500e+02	  -3.0319880e-01	
   3.0459000e+02	  -3.0557013e-01	
   3.0464500e+02	  -3.1908251e-01	
   3.0470000e+02	  -3.4455394e-01	
   3.0475500e+02	  -3.7963024e-01	
   3.0481000e+02	  -4.1909345e-01	
   3.0486500e+02	  -4.5590859e-01	
   3.0492000e+02	  -4.8263096e-01	
   3.0497500e+02	  -4.9288758e-01	
   3.0503000e+02	  -4.8278027e-01	
   3.0508500e+02	  -4.5193662e-01	
   3.0514000e+02	  -4.0377089e-01	
   3.0519500e+02	  -3.4469400e-01	
   3.0525000e+02	  -2.8247834e-01	
   3.0530500e+02	  -2.2435607e-01	
   3.0536000e+02	  -1.7545715e-01	
   3.0541500e+02	  -1.3794109e-01	
   3.0547000e+02	  -1.1088837e-01	
   3.0552500e+02	  -9.0824799e-02	
   3.0558000e+02	  -7.2658322e-02	
   3.0563500e+02	  -5.0840674e-02	
   3.0569000e+02	  -2.0662524e-02	
   3.0574500e+02	   2.0434327e-02	
   3.0580000e+02	   7.1849574e-02	
   3.0585500e+02	   1.2962951e-01	
   3.0591000e+02	   1.8743791e-01	
   3.0596500e+02	   2.3846844e-01	
   3.0602000e+02	   2.7752570e-01	
   3.0607500e+02	   3.0249382e-01	
   3.0613000e+02	   3.1483352e-01	
   3.0618500e+02	   3.1917035e-01	
   3.0624000e+02	   3.2224997e-01	
   3.0629500e+02	   3.3152600e-01	
   3.0635000e+02	   3.5355257e-01	
   3.0640500e+02	   3.9241662e-01	
   3.0646000e+02	   4.4863393e-01	
   3.0651500e+02	   5.1887854e-01	
   3.0657000e+02	   5.9656279e-01	
   3.0662500e+02	   6.7307766e-01	
   3.0668000e+02	   7.3954493e-01	
   3.0673500e+02	   7.8881201e-01	
   3.0679000e+02	   8.1712299e-01	
   3.0684500e+02	   8.2491804e-01	
   3.0690000e+02	   8.1660226e-01	
   3.0695500e+02	   7.9944015e-01	
   3.0701000e+02	   7.8186399e-01	
   3.0706500e+02	   7.7159163e-01	
   3.0712000e+02	   7.7395603e-01	
   3.0717500e+02	   7.9072140e-01	
   3.0723000e+02	   8.1961614e-01	
   3.0728500e+02	   8.5485988e-01	
   3.0734000e+02	   8.8874109e-01	
   3.0739500e+02	   9.1374228e-01	
   3.0745000e+02	   9.2437187e-01	
   3.0750500e+02	   9.1816472e-01	
   3.0756000e+02	   8.9589305e-01	
   3.0761500e+02	   8.6127564e-01	
   3.0767000e+02	   8.2030214e-01	
   3.0772500e+02	   7.8013608e-01	
   3.0778000e+02	   7.4770752e-01	
   3.0783500e+02	   7.2830630e-01	
   3.0789000e+02	   7.2447042e-01	
   3.0794500e+02	   7.3539314e-01	
   3.0800000e+02	   7.5710781e-01	
   3.0805500e+02	   7.8358628e-01	
   3.0811000e+02	   8.0841354e-01	
   3.0816500e+02	   8.2634920e-01	
   3.0822000e+02	   8.3432660e-01	
   3.0827500e+02	   8.3186996e-01	
   3.0833000e+02	   8.2096535e-01	
   3.0838500e+02	   8.0534906e-01	
   3.0844000e+02	   7.8936447e-01	
   3.0849500e+02	   7.7673911e-01	
   3.0855000e+02	   7.6955712e-01	
   3.0860500e+02	   7.6757574e-01	
   3.0866000e+02	   7.6809900e-01	
   3.0871500e+02	   7.6665027e-01	
   3.0877000e+02	   7.5835384e-01	
   3.0882500e+02	   7.3946492e-01	
   3.0888000e+02	   7.0846927e-01	
   3.0893500e+02	   6.6661863e-01	
   3.0899000e+02	   6.1803525e-01	
   3.0904500e+02	   5.6935895e-01	
   3.0910000e+02	   5.2877892e-01	
   3.0915500e+02	   5.0450191e-01	
   3.0921000e+02	   5.0297010e-01	
   3.0926500e+02	   5.2720597e-01	
   3.0932000e+02	   5.7569055e-01	
   3.0937500e+02	   6.4220895e-01	
   3.0943000e+02	   7.1686254e-01	
   3.0948500e+02	   7.8799281e-01	
   3.0954000e+02	   8.4449308e-01	
   3.0959500e+02	   8.7802856e-01	
   3.0965000e+02	   8.8477775e-01	
   3.0970500e+02	   8.6632938e-01	
   3.0976000e+02	   8.2947680e-01	
   3.0981500e+02	   7.8492260e-01	
   3.0987000e+02	   7.4518851e-01	
   3.0992500e+02	   7.2216507e-01	
   3.0998000e+02	   7.2475165e-01	
   3.1003500e+02	   7.5699551e-01	
   3.1009000e+02	   8.1708386e-01	
   3.1014500e+02	   8.9749387e-01	
   3.1020000e+02	   9.8638844e-01	
   3.1025500e+02	   1.0698967e+00	
   3.1031000e+02	   1.1346340e+00	
   3.1036500e+02	   1.1699448e+00	
   3.1042000e+02	   1.1695818e+00	
   3.1047500e+02	   1.1326409e+00	
   3.1053000e+02	   1.0636608e+00	
   3.1058500e+02	   9.7186453e-01	
   3.1064000e+02	   8.6958167e-01	
   3.1069500e+02	   7.7010111e-01	
   3.1075000e+02	   6.8535626e-01	
   3.1080500e+02	   6.2376649e-01	
   3.1086000e+02	   5.8856472e-01	
   3.1091500e+02	   5.7715330e-01	
